flight_id,airline,origin_airport,dest_airport,flight_date,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay_min,arrival_delay_min,delay_cause
F9030_EWR_20203,Frontier Airlines Inc.,EWR,XXX,2020-03-20,2020-03-20T11:03:00,2020-03-20T11:03:00,2020-03-20T13:03:00,2020-03-20T13:03:00,-3,-5,LATE_AIRCRAFT
F9031_EWR_20203,Frontier Airlines Inc.,EWR,XXX,2020-03-12,2020-03-12T03:36:00,2020-03-12T03:59:00,2020-03-12T05:36:00,2020-03-12T05:03:00,23,27,CARRIER
F9032_EWR_20203,Frontier Airlines Inc.,EWR,XXX,2020-03-08,2020-03-08T01:55:00,2020-03-08T01:06:00,2020-03-08T03:55:00,2020-03-08T03:05:00,11,10,LATE_AIRCRAFT
F9033_EWR_20203,Frontier Airlines Inc.,EWR,XXX,2020-03-15,2020-03-15T03:53:00,2020-03-15T03:05:00,2020-03-15T05:53:00,2020-03-15T05:04:00,12,11,LATE_AIRCRAFT
F9034_EWR_20203,Frontier Airlines Inc.,EWR,XXX,2020-03-13,2020-03-13T18:45:00,2020-03-13T18:06:00,2020-03-13T20:45:00,2020-03-13T20:07:00,21,22,CARRIER
F9035_EWR_20203,Frontier Airlines Inc.,EWR,XXX,2020-03-08,2020-03-08T11:13:00,2020-03-08T11:13:00,2020-03-08T13:13:00,2020-03-08T13:13:00,-7,-9,NAS
F9036_EWR_20203,Frontier Airlines Inc.,EWR,XXX,2020-03-11,2020-03-11T19:43:00,2020-03-11T19:45:00,2020-03-11T21:43:00,2020-03-11T21:52:00,2,9,NAS
F9037_EWR_20203,Frontier Airlines Inc.,EWR,XXX,2020-03-19,2020-03-19T07:45:00,2020-03-19T07:00:00,2020-03-19T09:45:00,2020-03-19T09:03:00,15,18,NAS
F9038_EWR_20203,Frontier Airlines Inc.,EWR,XXX,2020-03-15,2020-03-15T17:50:00,2020-03-15T17:19:00,2020-03-15T19:50:00,2020-03-15T19:10:00,29,20,NAS
F9039_EWR_20203,Frontier Airlines Inc.,EWR,XXX,2020-03-21,2020-03-21T11:29:00,2020-03-21T11:34:00,2020-03-21T13:29:00,2020-03-21T13:41:00,5,12,CARRIER
F9000_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-26,2019-08-26T01:06:00,2019-08-26T01:28:00,2019-08-26T03:06:00,2019-08-26T03:13:00,22,7,LATE_AIRCRAFT
F9001_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-16,2019-08-16T06:23:00,2019-08-16T06:39:00,2019-08-16T08:23:00,2019-08-16T08:31:00,16,8,LATE_AIRCRAFT
F9002_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-17,2019-08-17T17:31:00,2019-08-17T17:30:00,2019-08-17T19:31:00,2019-08-17T19:33:00,59,62,LATE_AIRCRAFT
F9003_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-07,2019-08-07T17:44:00,2019-08-07T17:46:00,2019-08-07T19:44:00,2019-08-07T19:57:00,2,13,LATE_AIRCRAFT
F9004_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-02,2019-08-02T15:52:00,2019-08-02T15:59:00,2019-08-02T17:52:00,2019-08-02T17:56:00,67,64,NAS
F9005_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-15,2019-08-15T11:08:00,2019-08-15T11:08:00,2019-08-15T13:08:00,2019-08-15T13:08:00,-2,-1,LATE_AIRCRAFT
F9006_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-03,2019-08-03T05:55:00,2019-08-03T05:55:00,2019-08-03T07:55:00,2019-08-03T07:55:00,-2,-8,NAS
F9007_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-15,2019-08-15T15:18:00,2019-08-15T15:19:00,2019-08-15T17:18:00,2019-08-15T17:21:00,1,3,CARRIER
F9008_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-13,2019-08-13T01:24:00,2019-08-13T01:42:00,2019-08-13T03:24:00,2019-08-13T03:39:00,18,15,LATE_AIRCRAFT
F9009_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-04,2019-08-04T22:07:00,2019-08-04T22:33:00,2019-08-04T00:07:00,2019-08-04T00:32:00,26,25,LATE_AIRCRAFT
F9010_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-24,2019-08-24T21:03:00,2019-08-24T21:21:00,2019-08-24T23:03:00,2019-08-24T23:27:00,18,24,LATE_AIRCRAFT
F9011_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-26,2019-08-26T18:01:00,2019-08-26T18:40:00,2019-08-26T20:01:00,2019-08-26T20:35:00,39,34,LATE_AIRCRAFT
F9012_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-07,2019-08-07T04:36:00,2019-08-07T04:51:00,2019-08-07T06:36:00,2019-08-07T06:51:00,15,15,CARRIER
F9013_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-09,2019-08-09T16:41:00,2019-08-09T16:18:00,2019-08-09T18:41:00,2019-08-09T18:17:00,37,36,CARRIER
F9014_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-20,2019-08-20T01:02:00,2019-08-20T01:25:00,2019-08-20T03:02:00,2019-08-20T03:24:00,23,22,CARRIER
F9015_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-08,2019-08-08T21:33:00,2019-08-08T21:33:00,2019-08-08T23:33:00,2019-08-08T23:33:00,-12,-15,LATE_AIRCRAFT
F9016_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-23,2019-08-23T22:15:00,2019-08-23T22:37:00,2019-08-23T00:15:00,2019-08-23T00:31:00,22,16,LATE_AIRCRAFT
F9017_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-08,2019-08-08T02:33:00,2019-08-08T02:45:00,2019-08-08T04:33:00,2019-08-08T04:48:00,12,15,LATE_AIRCRAFT
F9018_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-12,2019-08-12T22:33:00,2019-08-12T22:14:00,2019-08-12T00:33:00,2019-08-12T00:18:00,41,45,LATE_AIRCRAFT
F9019_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-10,2019-08-10T12:29:00,2019-08-10T12:55:00,2019-08-10T14:29:00,2019-08-10T14:02:00,26,33,NAS
F9020_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-04,2019-08-04T00:37:00,2019-08-04T00:26:00,2019-08-04T02:37:00,2019-08-04T02:26:00,49,49,LATE_AIRCRAFT
F9021_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-09,2019-08-09T18:23:00,2019-08-09T18:12:00,2019-08-09T20:23:00,2019-08-09T20:16:00,49,53,CARRIER
F9022_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-01,2019-08-01T13:24:00,2019-08-01T13:12:00,2019-08-01T15:24:00,2019-08-01T15:08:00,48,44,LATE_AIRCRAFT
F9023_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-12,2019-08-12T01:19:00,2019-08-12T01:38:00,2019-08-12T03:19:00,2019-08-12T03:41:00,19,22,LATE_AIRCRAFT
F9024_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-23,2019-08-23T15:00:00,2019-08-23T15:07:00,2019-08-23T17:00:00,2019-08-23T17:04:00,67,64,LATE_AIRCRAFT
F9025_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-25,2019-08-25T17:13:00,2019-08-25T17:21:00,2019-08-25T19:13:00,2019-08-25T19:16:00,8,3,LATE_AIRCRAFT
F9026_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-27,2019-08-27T21:19:00,2019-08-27T21:27:00,2019-08-27T23:19:00,2019-08-27T23:25:00,8,6,LATE_AIRCRAFT
F9027_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-12,2019-08-12T17:25:00,2019-08-12T17:32:00,2019-08-12T19:25:00,2019-08-12T19:41:00,7,16,NAS
F9028_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-23,2019-08-23T09:46:00,2019-08-23T09:26:00,2019-08-23T11:46:00,2019-08-23T11:27:00,40,41,CARRIER
F9029_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-19,2019-08-19T08:00:00,2019-08-19T08:35:00,2019-08-19T10:00:00,2019-08-19T10:29:00,35,29,LATE_AIRCRAFT
F9030_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-26,2019-08-26T17:07:00,2019-08-26T17:07:00,2019-08-26T19:07:00,2019-08-26T19:07:00,-9,-13,LATE_AIRCRAFT
F9031_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-18,2019-08-18T20:31:00,2019-08-18T20:08:00,2019-08-18T22:31:00,2019-08-18T22:59:00,37,28,NAS
F9032_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-08,2019-08-08T21:14:00,2019-08-08T21:43:00,2019-08-08T23:14:00,2019-08-08T23:43:00,29,29,CARRIER
F9033_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-25,2019-08-25T03:39:00,2019-08-25T03:06:00,2019-08-25T05:39:00,2019-08-25T05:10:00,27,31,NAS
F9034_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-13,2019-08-13T05:57:00,2019-08-13T05:46:00,2019-08-13T07:57:00,2019-08-13T07:42:00,49,45,NAS
F9035_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-02,2019-08-02T05:37:00,2019-08-02T05:59:00,2019-08-02T07:37:00,2019-08-02T07:09:00,22,32,CARRIER
F9036_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-06,2019-08-06T20:00:00,2019-08-06T20:11:00,2019-08-06T22:00:00,2019-08-06T22:05:00,11,5,CARRIER
F9037_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-21,2019-08-21T07:15:00,2019-08-21T07:00:00,2019-08-21T09:15:00,2019-08-21T09:00:00,45,45,CARRIER
F9038_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-24,2019-08-24T12:46:00,2019-08-24T12:08:00,2019-08-24T14:46:00,2019-08-24T14:09:00,22,23,LATE_AIRCRAFT
F9039_DFW_20198,Frontier Airlines Inc.,DFW,XXX,2019-08-23,2019-08-23T17:52:00,2019-08-23T17:57:00,2019-08-23T19:52:00,2019-08-23T19:01:00,5,9,LATE_AIRCRAFT
AA000_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-12,2021-05-12T21:15:00,2021-05-12T21:15:00,2021-05-12T23:15:00,2021-05-12T23:15:00,-11,-6,CARRIER
AA001_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-19,2021-05-19T22:26:00,2021-05-19T22:41:00,2021-05-19T00:26:00,2021-05-19T00:40:00,15,14,LATE_AIRCRAFT
AA002_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-18,2021-05-18T08:53:00,2021-05-18T08:01:00,2021-05-18T10:53:00,2021-05-18T10:04:00,8,11,LATE_AIRCRAFT
AA003_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-11,2021-05-11T13:17:00,2021-05-11T13:29:00,2021-05-11T15:17:00,2021-05-11T15:24:00,12,7,CARRIER
AA004_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-04,2021-05-04T03:52:00,2021-05-04T03:02:00,2021-05-04T05:52:00,2021-05-04T05:05:00,10,13,CARRIER
AA005_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-06,2021-05-06T11:50:00,2021-05-06T11:06:00,2021-05-06T13:50:00,2021-05-06T13:03:00,16,13,LATE_AIRCRAFT
AA006_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-04,2021-05-04T12:12:00,2021-05-04T12:12:00,2021-05-04T14:12:00,2021-05-04T14:12:00,-15,-15,LATE_AIRCRAFT
AA007_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-13,2021-05-13T22:19:00,2021-05-13T22:19:00,2021-05-13T00:19:00,2021-05-13T00:21:00,-3,2,CARRIER
AA008_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-06,2021-05-06T03:11:00,2021-05-06T03:11:00,2021-05-06T05:11:00,2021-05-06T05:11:00,-11,-11,LATE_AIRCRAFT
AA009_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-20,2021-05-20T02:20:00,2021-05-20T02:22:00,2021-05-20T04:20:00,2021-05-20T04:24:00,2,4,CARRIER
AA010_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-19,2021-05-19T20:20:00,2021-05-19T20:24:00,2021-05-19T22:20:00,2021-05-19T22:24:00,4,4,LATE_AIRCRAFT
AA011_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-23,2021-05-23T18:23:00,2021-05-23T18:30:00,2021-05-23T20:23:00,2021-05-23T20:34:00,7,11,CARRIER
AA012_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-12,2021-05-12T08:40:00,2021-05-12T08:57:00,2021-05-12T10:40:00,2021-05-12T10:52:00,17,12,CARRIER
AA013_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-20,2021-05-20T16:18:00,2021-05-20T16:18:00,2021-05-20T18:18:00,2021-05-20T18:24:00,-5,6,CARRIER
AA014_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-22,2021-05-22T01:02:00,2021-05-22T01:02:00,2021-05-22T03:02:00,2021-05-22T03:02:00,0,0,LATE_AIRCRAFT
AA015_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-26,2021-05-26T08:00:00,2021-05-26T08:18:00,2021-05-26T10:00:00,2021-05-26T10:22:00,18,22,LATE_AIRCRAFT
AA016_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-06,2021-05-06T12:56:00,2021-05-06T12:11:00,2021-05-06T14:56:00,2021-05-06T14:13:00,15,17,LATE_AIRCRAFT
AA017_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-09,2021-05-09T20:41:00,2021-05-09T20:48:00,2021-05-09T22:41:00,2021-05-09T22:46:00,7,5,LATE_AIRCRAFT
AA018_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-15,2021-05-15T19:34:00,2021-05-15T19:41:00,2021-05-15T21:34:00,2021-05-15T21:39:00,7,5,CARRIER
AA019_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-11,2021-05-11T00:03:00,2021-05-11T00:07:00,2021-05-11T02:03:00,2021-05-11T02:13:00,4,10,LATE_AIRCRAFT
AA020_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-02,2021-05-02T14:50:00,2021-05-02T14:50:00,2021-05-02T16:50:00,2021-05-02T16:50:00,0,-3,LATE_AIRCRAFT
AA021_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-24,2021-05-24T20:54:00,2021-05-24T20:56:00,2021-05-24T22:54:00,2021-05-24T22:58:00,2,4,LATE_AIRCRAFT
AA022_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-24,2021-05-24T06:11:00,2021-05-24T06:11:00,2021-05-24T08:11:00,2021-05-24T08:11:00,-4,-5,LATE_AIRCRAFT
AA023_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-17,2021-05-17T16:02:00,2021-05-17T16:14:00,2021-05-17T18:02:00,2021-05-17T18:06:00,12,4,CARRIER
AA024_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-13,2021-05-13T15:46:00,2021-05-13T15:49:00,2021-05-13T17:46:00,2021-05-13T17:52:00,3,6,CARRIER
AA025_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-26,2021-05-26T20:12:00,2021-05-26T20:45:00,2021-05-26T22:12:00,2021-05-26T22:40:00,33,28,LATE_AIRCRAFT
AA026_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-06,2021-05-06T06:44:00,2021-05-06T06:44:00,2021-05-06T08:44:00,2021-05-06T08:44:00,-3,-3,CARRIER
AA027_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-21,2021-05-21T12:03:00,2021-05-21T12:20:00,2021-05-21T14:03:00,2021-05-21T14:18:00,17,15,LATE_AIRCRAFT
AA028_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-12,2021-05-12T11:32:00,2021-05-12T11:36:00,2021-05-12T13:32:00,2021-05-12T13:33:00,4,1,LATE_AIRCRAFT
AA029_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-13,2021-05-13T09:12:00,2021-05-13T09:21:00,2021-05-13T11:12:00,2021-05-13T11:21:00,9,9,CARRIER
AA030_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-02,2021-05-02T03:15:00,2021-05-02T03:16:00,2021-05-02T05:15:00,2021-05-02T05:24:00,1,9,NAS
AA031_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-20,2021-05-20T14:07:00,2021-05-20T14:07:00,2021-05-20T16:07:00,2021-05-20T16:07:00,-15,-13,LATE_AIRCRAFT
AA032_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-07,2021-05-07T07:51:00,2021-05-07T07:58:00,2021-05-07T09:51:00,2021-05-07T09:07:00,7,16,NAS
AA033_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-09,2021-05-09T06:52:00,2021-05-09T06:52:00,2021-05-09T08:52:00,2021-05-09T08:52:00,0,-1,LATE_AIRCRAFT
AA034_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-07,2021-05-07T15:03:00,2021-05-07T15:03:00,2021-05-07T17:03:00,2021-05-07T17:03:00,-15,-15,CARRIER
AA035_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-04,2021-05-04T04:02:00,2021-05-04T04:16:00,2021-05-04T06:02:00,2021-05-04T06:11:00,14,9,CARRIER
AA036_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-02,2021-05-02T16:34:00,2021-05-02T16:34:00,2021-05-02T18:34:00,2021-05-02T18:34:00,-5,-10,CARRIER
AA037_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-25,2021-05-25T13:45:00,2021-05-25T13:45:00,2021-05-25T15:45:00,2021-05-25T15:48:00,-2,3,LATE_AIRCRAFT
AA038_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-16,2021-05-16T18:04:00,2021-05-16T18:12:00,2021-05-16T20:04:00,2021-05-16T20:11:00,8,7,LATE_AIRCRAFT
AA039_DSM_20215,American Airlines Inc.,DSM,XXX,2021-05-02,2021-05-02T21:20:00,2021-05-02T21:32:00,2021-05-02T23:20:00,2021-05-02T23:32:00,12,12,CARRIER
OO000_MBS_20221,SkyWest Airlines Inc.,MBS,XXX,2022-01-26,2022-01-26T11:00:00,2022-01-26T11:17:00,2022-01-26T13:00:00,2022-01-26T13:11:00,17,11,WEATHER
OO001_MBS_20221,SkyWest Airlines Inc.,MBS,XXX,2022-01-07,2022-01-07T03:11:00,2022-01-07T03:11:00,2022-01-07T05:11:00,2022-01-07T05:14:00,-3,3,CARRIER
OO002_MBS_20221,SkyWest Airlines Inc.,MBS,XXX,2022-01-22,2022-01-22T15:28:00,2022-01-22T15:34:00,2022-01-22T17:28:00,2022-01-22T17:37:00,6,9,WEATHER
OO003_MBS_20221,SkyWest Airlines Inc.,MBS,XXX,2022-01-26,2022-01-26T10:31:00,2022-01-26T10:31:00,2022-01-26T12:31:00,2022-01-26T12:31:00,-11,-8,WEATHER
OO004_MBS_20221,SkyWest Airlines Inc.,MBS,XXX,2022-01-20,2022-01-20T12:11:00,2022-01-20T12:30:00,2022-01-20T14:11:00,2022-01-20T14:37:00,19,26,WEATHER
OO005_MBS_20221,SkyWest Airlines Inc.,MBS,XXX,2022-01-25,2022-01-25T09:14:00,2022-01-25T09:30:00,2022-01-25T11:14:00,2022-01-25T11:30:00,16,16,CARRIER
OO006_MBS_20221,SkyWest Airlines Inc.,MBS,XXX,2022-01-12,2022-01-12T21:41:00,2022-01-12T21:49:00,2022-01-12T23:41:00,2022-01-12T23:57:00,8,16,CARRIER
OO007_MBS_20221,SkyWest Airlines Inc.,MBS,XXX,2022-01-05,2022-01-05T21:03:00,2022-01-05T21:03:00,2022-01-05T23:03:00,2022-01-05T23:03:00,-4,-4,CARRIER
OO008_MBS_20221,SkyWest Airlines Inc.,MBS,XXX,2022-01-19,2022-01-19T16:17:00,2022-01-19T16:49:00,2022-01-19T18:17:00,2022-01-19T18:43:00,32,26,CARRIER
OO009_MBS_20221,SkyWest Airlines Inc.,MBS,XXX,2022-01-09,2022-01-09T04:53:00,2022-01-09T04:02:00,2022-01-09T06:53:00,2022-01-09T06:06:00,9,13,CARRIER
OO010_MBS_20221,SkyWest Airlines Inc.,MBS,XXX,2022-01-23,2022-01-23T03:46:00,2022-01-23T03:01:00,2022-01-23T05:46:00,2022-01-23T05:01:00,15,15,CARRIER
OO011_MBS_20221,SkyWest Airlines Inc.,MBS,XXX,2022-01-15,2022-01-15T16:24:00,2022-01-15T16:27:00,2022-01-15T18:24:00,2022-01-15T18:24:00,3,0,WEATHER
OO012_MBS_20221,SkyWest Airlines Inc.,MBS,XXX,2022-01-23,2022-01-23T00:35:00,2022-01-23T00:50:00,2022-01-23T02:35:00,2022-01-23T02:49:00,15,14,WEATHER
OO013_MBS_20221,SkyWest Airlines Inc.,MBS,XXX,2022-01-07,2022-01-07T01:21:00,2022-01-07T01:40:00,2022-01-07T03:21:00,2022-01-07T03:35:00,19,14,CARRIER
OO014_MBS_20221,SkyWest Airlines Inc.,MBS,XXX,2022-01-13,2022-01-13T06:28:00,2022-01-13T06:33:00,2022-01-13T08:28:00,2022-01-13T08:35:00,5,7,CARRIER
OO015_MBS_20221,SkyWest Airlines Inc.,MBS,XXX,2022-01-09,2022-01-09T22:11:00,2022-01-09T22:44:00,2022-01-09T00:11:00,2022-01-09T00:53:00,33,42,CARRIER
OO016_MBS_20221,SkyWest Airlines Inc.,MBS,XXX,2022-01-15,2022-01-15T17:48:00,2022-01-15T17:58:00,2022-01-15T19:48:00,2022-01-15T19:53:00,10,5,CARRIER
OO017_MBS_20221,SkyWest Airlines Inc.,MBS,XXX,2022-01-08,2022-01-08T16:56:00,2022-01-08T16:57:00,2022-01-08T18:56:00,2022-01-08T18:59:00,1,3,CARRIER
OO018_MBS_20221,SkyWest Airlines Inc.,MBS,XXX,2022-01-23,2022-01-23T11:15:00,2022-01-23T11:35:00,2022-01-23T13:15:00,2022-01-23T13:36:00,20,21,CARRIER
OO019_MBS_20221,SkyWest Airlines Inc.,MBS,XXX,2022-01-26,2022-01-26T02:08:00,2022-01-26T02:44:00,2022-01-26T04:08:00,2022-01-26T04:47:00,36,39,CARRIER
OO020_MBS_20221,SkyWest Airlines Inc.,MBS,XXX,2022-01-03,2022-01-03T22:31:00,2022-01-03T22:57:00,2022-01-03T00:31:00,2022-01-03T00:56:00,26,25,WEATHER
OO021_MBS_20221,SkyWest Airlines Inc.,MBS,XXX,2022-01-10,2022-01-10T04:08:00,2022-01-10T04:10:00,2022-01-10T06:08:00,2022-01-10T06:17:00,2,9,CARRIER
OH000_EWN_20236,PSA Airlines Inc.,EWN,XXX,2023-06-27,2023-06-27T07:41:00,2023-06-27T07:50:00,2023-06-27T09:41:00,2023-06-27T09:54:00,9,13,LATE_AIRCRAFT
OH001_EWN_20236,PSA Airlines Inc.,EWN,XXX,2023-06-09,2023-06-09T21:56:00,2023-06-09T21:02:00,2023-06-09T23:56:00,2023-06-09T23:04:00,6,8,CARRIER
OH002_EWN_20236,PSA Airlines Inc.,EWN,XXX,2023-06-19,2023-06-19T13:46:00,2023-06-19T13:04:00,2023-06-19T15:46:00,2023-06-19T15:46:00,18,-2,LATE_AIRCRAFT
OH003_EWN_20236,PSA Airlines Inc.,EWN,XXX,2023-06-04,2023-06-04T12:43:00,2023-06-04T12:15:00,2023-06-04T14:43:00,2023-06-04T14:15:00,32,32,CARRIER
OH004_EWN_20236,PSA Airlines Inc.,EWN,XXX,2023-06-12,2023-06-12T09:43:00,2023-06-12T09:53:00,2023-06-12T11:43:00,2023-06-12T11:50:00,10,7,LATE_AIRCRAFT
OH005_EWN_20236,PSA Airlines Inc.,EWN,XXX,2023-06-10,2023-06-10T03:18:00,2023-06-10T03:42:00,2023-06-10T05:18:00,2023-06-10T05:41:00,24,23,LATE_AIRCRAFT
OH006_EWN_20236,PSA Airlines Inc.,EWN,XXX,2023-06-02,2023-06-02T13:20:00,2023-06-02T13:52:00,2023-06-02T15:20:00,2023-06-02T15:52:00,32,32,LATE_AIRCRAFT
OH007_EWN_20236,PSA Airlines Inc.,EWN,XXX,2023-06-19,2023-06-19T22:49:00,2023-06-19T22:25:00,2023-06-19T00:49:00,2023-06-19T00:23:00,36,34,CARRIER
MQ000_ACT_20208,Envoy Air,ACT,XXX,2020-08-25,2020-08-25T15:51:00,2020-08-25T15:07:00,2020-08-25T17:51:00,2020-08-25T17:07:00,16,16,WEATHER
MQ001_ACT_20208,Envoy Air,ACT,XXX,2020-08-09,2020-08-09T04:40:00,2020-08-09T04:40:00,2020-08-09T06:40:00,2020-08-09T06:41:00,-2,1,CARRIER
MQ002_ACT_20208,Envoy Air,ACT,XXX,2020-08-24,2020-08-24T01:40:00,2020-08-24T01:48:00,2020-08-24T03:40:00,2020-08-24T03:53:00,8,13,WEATHER
MQ003_ACT_20208,Envoy Air,ACT,XXX,2020-08-17,2020-08-17T14:00:00,2020-08-17T14:08:00,2020-08-17T16:00:00,2020-08-17T16:00:00,8,-1,CARRIER
MQ004_ACT_20208,Envoy Air,ACT,XXX,2020-08-04,2020-08-04T05:57:00,2020-08-04T05:57:00,2020-08-04T07:57:00,2020-08-04T07:57:00,-4,-1,LATE_AIRCRAFT
MQ005_ACT_20208,Envoy Air,ACT,XXX,2020-08-10,2020-08-10T15:40:00,2020-08-10T15:53:00,2020-08-10T17:40:00,2020-08-10T17:44:00,13,4,WEATHER
MQ006_ACT_20208,Envoy Air,ACT,XXX,2020-08-17,2020-08-17T09:14:00,2020-08-17T09:32:00,2020-08-17T11:14:00,2020-08-17T11:32:00,18,18,WEATHER
MQ007_ACT_20208,Envoy Air,ACT,XXX,2020-08-16,2020-08-16T07:01:00,2020-08-16T07:08:00,2020-08-16T09:01:00,2020-08-16T09:17:00,7,16,CARRIER
MQ008_ACT_20208,Envoy Air,ACT,XXX,2020-08-12,2020-08-12T11:19:00,2020-08-12T11:19:00,2020-08-12T13:19:00,2020-08-12T13:19:00,-2,-8,WEATHER
MQ009_ACT_20208,Envoy Air,ACT,XXX,2020-08-02,2020-08-02T17:40:00,2020-08-02T17:46:00,2020-08-02T19:40:00,2020-08-02T19:42:00,6,2,WEATHER
MQ010_ACT_20208,Envoy Air,ACT,XXX,2020-08-23,2020-08-23T03:47:00,2020-08-23T03:59:00,2020-08-23T05:47:00,2020-08-23T05:57:00,12,10,CARRIER
MQ011_ACT_20208,Envoy Air,ACT,XXX,2020-08-17,2020-08-17T15:20:00,2020-08-17T15:36:00,2020-08-17T17:20:00,2020-08-17T17:37:00,16,17,CARRIER
MQ012_ACT_20208,Envoy Air,ACT,XXX,2020-08-17,2020-08-17T16:51:00,2020-08-17T16:51:00,2020-08-17T18:51:00,2020-08-17T18:53:00,0,2,NAS
MQ013_ACT_20208,Envoy Air,ACT,XXX,2020-08-14,2020-08-14T12:32:00,2020-08-14T12:49:00,2020-08-14T14:32:00,2020-08-14T14:44:00,17,12,WEATHER
MQ014_ACT_20208,Envoy Air,ACT,XXX,2020-08-07,2020-08-07T16:17:00,2020-08-07T16:17:00,2020-08-07T18:17:00,2020-08-07T18:17:00,-8,0,CARRIER
