"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","MonthlyAverageWindSpeed","CoolingDegreeDaysSeasonToDate","MonthlyCoolingDegreeDays","MonthlyNumberDaysWithSnowfall","HeatingDegreeDaysSeasonToDate","MonthlyHeatingDegreeDays","MonthlyNumberDaysWithThunderstorms","MonthlyNumberDaysWithHeavyFog","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"AAI0000TNCA","2023-02-25T03:00:00","","","","","FM-15","223","1017.0","21.0","26.0","","","1.0","1","74.0","SCT:04 5.49","1017.3","","9.999","","80.0","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 250300Z 08016KT 9999 SCT018 26/21 Q1017 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-25T04:00:00","","","","","FM-15","223","1017.0","21.0","26.0","","","","","74.0","SCT:04 5.49","","","9.999","","80.0","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 250400Z 08016KT 9999 SCT018 26/21 Q1017 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-25T05:00:00","","","","","FM-15","223","1016.0","21.0","25.0","","","","","79.0","SCT:04 5.49","","","9.999","","80.0","","7.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 250500Z 08015KT 9999 SCT018 25/21 Q1016 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-25T06:00:00","","","","","FM-15","223","1016.0","21.0","25.0","","","-0.9","8","79.0","FEW:02 5.49","1016.4","1016.0","9.999","22.6","80.0","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 250600Z 08016KT 9999 FEW018 25/21 Q1016 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-25T07:00:00","","","","","FM-15","223","1016.0","21.0","25.0","","","","","79.0","FEW:02 5.49","","","9.999","","80.0","","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 250700Z 08014KT 9999 FEW018 25/21 Q1016 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-25T08:00:00","","","","","FM-15","223","1015.0","21.0","25.0","","","","","79.0","FEW:02 5.49","","","9.999","","70.0","","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 250800Z 07014KT 9999 FEW018 25/21 Q1015 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-25T09:00:00","","","","","FM-15","223","1015.0","21.0","25.0","","","","","79.0","FEW:02 5.49","","","9.999","","80.0","","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 250900Z 08014KT 9999 FEW018 25/21 Q1015 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-25T10:00:00","","","","","FM-15","223","1015.0","21.0","25.0","","||16","-1.5","6","79.0","SCT:04 5.49","1014.9","","9.999","","80.0","","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET066METAR COR TNCA 251000Z 08011KT 9999 VCSH SCT018 25/21 Q1015 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-25T11:00:00","","","","","FM-15","223","1016.0","21.0","23.0","","","","","89.0","BKN:07 5.18","","","9.999","","80.0","","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET062METAR TNCA 251100Z 08011KT 9999 BKN017 23/21 Q1016 RERA NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-25T12:00:00","","","","","FM-15","223","1017.0","21.0","25.0","","||15","2.0","3","79.0","SCT:04 4.57","1016.9","1016.4","9.999","22.8","80.0","","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET060METAR TNCA 251200Z 08010KT 9999 SCT015TCU 25/21 Q1017 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-25T13:00:00","","","","","FM-15","223","1017.0","21.0","26.0","","","","","74.0","SCT:04 5.79","","","9.999","","80.0","","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 251300Z 08011KT 9999 SCT019 26/21 Q1017 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-25T15:00:00","","","","","FM-15","223","1018.0","22.0","28.0","","","","","70.0","FEW:02 6.4","","","9.999","","80.0","","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 251500Z 08017KT 9999 FEW021 28/22 Q1018 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-25T16:00:00","","","","","FM-15","223","1017.0","21.0","29.0","","","","","62.0","SCT:04 7.01","","","9.999","","80.0","","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 251600Z 08017KT 9999 SCT023 29/21 Q1017 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-25T17:00:00","","","","","FM-15","223","1017.0","21.0","29.0","","","","","62.0","SCT:04 7.01","","","9.999","","80.0","","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 251700Z 08017KT 9999 SCT023 29/21 Q1017 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-25T18:00:00","","","","","FM-15","223","1015.0","21.0","28.0","","||16","-1.6","8","66.0","SCT:04 4.88","1015.3","1014.9","9.999","22.9","VRB","","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET070METAR TNCA 251800Z 06017KT 040V100 9999 VCSH SCT016 28/21 Q1015 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-25T19:00:00","","","","","FM-15","223","1014.0","22.0","28.0","","","","","70.0","FEW:02 5.49","","","9.999","","90.0","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 251900Z 09016KT 9999 FEW018 28/22 Q1014 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-25T20:00:00","","","","","FM-15","223","1014.0","21.0","28.0","","","","","66.0","FEW:02 5.49","","","9.999","","80.0","","9.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 252000Z 08018KT 9999 FEW018 28/21 Q1014 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-25T21:00:00","","","","","FM-15","223","1013.0","21.0","28.0","","","-1.3","5","66.0","FEW:02 5.49 SCT:03 30.0","1014.0","1013.6","9.999","23.1","80.0","","7.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 252100Z 08015KT 9999 FEW018 28/21 Q1013 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-25T22:00:00","","","","","FM-15","223","1014.0","21.0","26.0","","","","","74.0","FEW:02 5.49","","","9.999","","80.0","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 252200Z 08016KT 9999 FEW018 26/21 Q1014 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-25T23:00:00","","","","","FM-15","223","1014.0","21.0","26.0","","","","","74.0","FEW:02 5.49","","","9.999","","70.0","","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 252300Z 07014KT 9999 FEW018 26/21 Q1014 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-26T00:00:00","","","","","FM-15","223","1015.0","20.0","26.0","","","0.4","2","70.0","FEW:02 5.49","1014.9","1014.5","9.999","22.4","80.0","","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 260000Z 08014KT 9999 FEW018 26/20 Q1015 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-26T01:00:00","","","","","FM-15","223","1015.0","21.0","25.0","","","","","79.0","FEW:02 5.49","","","9.999","","90.0","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 260100Z 09016KT 9999 FEW018 25/21 Q1015 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-26T02:00:00","","","","","FM-15","223","1015.0","21.0","25.0","","","","","79.0","FEW:02 5.49","","","9.999","","90.0","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 260200Z 09013KT 9999 FEW018 25/21 Q1015 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-26T03:00:00","","","","","FM-15","223","1015.0","21.0","25.0","","||01","1.0","1","79.0","FEW:02 5.49","1015.9","1015.4","9.999","22.1","90.0","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 260300Z 09013KT 9999 FEW018 25/21 Q1015 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-26T04:00:00","","","","","FM-15","223","1015.0","21.0","25.0","","","","","79.0","FEW:02 5.49","","","9.999","","90.0","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 260400Z 09013KT 9999 FEW018 25/21 Q1015 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-26T05:00:00","","","","","FM-15","223","1015.0","21.0","25.0","","","","","79.0","FEW:02 5.49","","","9.999","","80.0","","6.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 260500Z 08012KT 9999 FEW018 25/21 Q1015 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-26T06:00:00","","","","","FM-15","223","1014.0","20.0","25.0","","||02","-1.3","8","74.0","FEW:02 5.49","1014.6","1014.1","9.999","22.1","90.0","","6.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 260600Z 09012KT 9999 FEW018 25/20 Q1014 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-26T07:00:00","","","","","FM-15","223","1014.0","21.0","25.0","","","","","79.0","FEW:02 5.49","","","9.999","","90.0","","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 260700Z 09011KT 9999 FEW018 25/21 Q1014 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-26T08:00:00","","","","","FM-15","223","1013.0","21.0","25.0","","","","","79.0","FEW:02 5.49","","","9.999","","80.0","","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 260800Z 08011KT 9999 FEW018 25/21 Q1013 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-26T09:00:00","","","","","FM-15","223","1013.0","21.0","25.0","","","-1.0","5","79.0","SCT:04 5.49 SCT:03 24.0","1013.8","1013.4","9.999","22.4","70.0","","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 260900Z 07010KT 9999 SCT018 25/21 Q1013 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-26T10:00:00","","","","","FM-15","223","1014.0","21.0","25.0","","","","","79.0","FEW:02 5.49","","","9.999","","80.0","","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 261000Z 08010KT 9999 FEW018 25/21 Q1014 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-26T11:00:00","","","","","FM-15","223","1014.0","21.0","23.0","","||16","","","89.0","FEW:02 5.49 BKN:07 9.14","","","9.999","","100.0","","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET069METAR TNCA 261100Z 10010KT 9999 VCSH FEW018 BKN030 23/21 Q1014 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-26T12:00:00","","","","","FM-15","223","1015.0","22.0","25.0","","||16","0.9","3","83.0","FEW:02 4.88 SCT:04 5.49","1015.5","1015.0","9.999","22.6","100.0","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET067METAR TNCA 261200Z 10007KT 9999 FEW016TCU SCT018 25/22 Q1015 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-02-26T13:00:00","","","","","FM-15","223","1016.0","21.0","24.0","","||RA","","","83.0","BKN:07 4.88","","","9.999","","110.0","","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET061METAR TNCA 261300Z 11014KT 9999 -RA BKN016 24/21 Q1016 NOSIG=","","","","","","","","","",""
